Date,Sales
2018-01-17,0.0
2018-01-18,0.0
2018-01-19,1917.1200000000001
2018-01-20,767.838
2018-01-21,2546.643
2018-01-22,1667.7540000000004
2018-01-23,450.334
2018-01-24,418.66599999999994
2018-01-25,0.0
2018-01-26,906.0260000000002
2018-01-27,331.914
2018-01-28,1007.52
2018-01-29,158.642
2018-01-30,2536.8430000000003
2018-01-31,0.0
2018-02-01,0.0
2018-02-02,913.354
2018-02-03,922.327
2018-02-04,32.67
2018-02-05,1412.988
2018-02-06,904.354
2018-02-07,0.0
2018-02-08,0.0
2018-02-09,773.7639999999999
2018-02-10,227.103
2018-02-11,1069.0560000000003
2018-02-12,0.0
2018-02-13,1049.1460000000002
2018-02-14,0.0
2018-02-15,0.0
2018-02-16,1337.442
2018-02-17,2856.0634
2018-02-18,287.326
2018-02-19,859.4060000000002
2018-02-20,1150.29
2018-02-21,47.904
2018-02-22,0.0
2018-02-23,117.79999999999998
2018-02-24,919.5520000000001
2018-02-25,430.49199999999996
2018-02-26,2267.1020000000003
2018-02-27,0.0
2018-02-28,17.62
2018-03-01,0.0
2018-03-02,1450.126
2018-03-03,1741.3400000000001
2018-03-04,228.822
2018-03-05,1240.02
2018-03-06,778.236
2018-03-07,166.59
2018-03-08,843.1
2018-03-09,710.804
2018-03-10,1110.2200000000003
2018-03-11,1868.4640000000002
2018-03-12,353.28
2018-03-13,4080.222
2018-03-14,49.616
2018-03-15,0.0
2018-03-16,2014.381
2018-03-17,542.746
2018-03-18,1027.758
2018-03-19,2157.308
2018-03-20,899.568
2018-03-21,2317.4320000000002
2018-03-22,0.0
2018-03-23,1606.784
2018-03-24,1257.298
2018-03-25,2831.1420000000003
2018-03-26,1643.5960000000002
2018-03-27,2700.86
2018-03-28,1499.8980000000001
2018-03-29,81.4
2018-03-30,656.407
2018-03-31,2771.7368
2018-04-01,1963.68
2018-04-02,822.97
2018-04-03,32.528
2018-04-04,808.47
2018-04-05,0.0
2018-04-06,114.41999999999999
2018-04-07,1971.2905
2018-04-08,2700.7520000000004
2018-04-09,1626.71
2018-04-10,755.529
2018-04-11,319.806
2018-04-12,69.66
2018-04-13,1240.5800000000002
2018-04-14,652.93
2018-04-15,332.338
2018-04-16,944.429
2018-04-17,1672.15
2018-04-18,0.0
2018-04-19,0.0
2018-04-20,1053.614
2018-04-21,1136.42
2018-04-22,947.692
2018-04-23,1199.222
2018-04-24,928.558
2018-04-25,678.113
2018-04-26,61.608000000000004
2018-04-27,576.5756
2018-04-28,795.296
2018-04-29,795.5860000000001
2018-04-30,1390.1260000000002
2018-05-01,1952.5400000000002
2018-05-02,399.11
2018-05-03,1386.346
2018-05-04,1146.2450000000001
2018-05-05,185.123
2018-05-06,2991.4018
2018-05-07,1881.4940000000001
2018-05-08,1089.278
2018-05-09,1078.222
2018-05-10,0.0
2018-05-11,449.469
2018-05-12,970.384
2018-05-13,2942.0840000000003
2018-05-14,3464.054
2018-05-15,421.264
2018-05-16,221.024
2018-05-17,0.0
2018-05-18,1830.508
2018-05-19,4081.038
2018-05-20,2665.126
2018-05-21,538.02
2018-05-22,336.56199999999995
2018-05-23,241.436
2018-05-24,0.0
2018-05-25,886.026
2018-05-26,270.24
2018-05-27,2084.908
2018-05-28,1480.103
2018-05-29,691.108
2018-05-30,736.8904
2018-05-31,0.0
2018-06-01,586.042
2018-06-02,135.70600000000002
2018-06-03,2643.212
2018-06-04,279.414
2018-06-05,491.11199999999997
2018-06-06,31.349999999999998
2018-06-07,0.0
2018-06-08,1520.0480000000002
2018-06-09,939.1329999999999
2018-06-10,1956.4990000000003
2018-06-11,1580.894
2018-06-12,1612.4040000000002
2018-06-13,1156.018
2018-06-14,0.0
2018-06-15,2608.25
2018-06-16,2301.9100000000003
2018-06-17,1282.8480000000002
2018-06-18,903.9080000000001
2018-06-19,1900.193
2018-06-20,1028.228
2018-06-21,595.656
2018-06-22,579.019
2018-06-23,0.0
2018-06-24,1184.684
2018-06-25,1427.6280000000002
2018-06-26,4224.136
2018-06-27,1148.132
2018-06-28,0.0
2018-06-29,3911.6432000000004
2018-06-30,3962.3710000000005
2018-07-01,639.83
2018-07-02,169.192
2018-07-03,4461.756
2018-07-04,0.0
2018-07-05,476.35400000000004
2018-07-06,380.37800000000004
2018-07-07,1620.25
2018-07-08,1980.2640000000001
2018-07-09,1671.214
2018-07-10,359.21399999999994
2018-07-11,1232.1180000000002
2018-07-12,3.816
2018-07-13,504.542
2018-07-14,2499.664
2018-07-15,2049.965
2018-07-16,74.284
2018-07-17,1788.384
2018-07-18,2095.8700000000003
2018-07-19,0.0
2018-07-20,2283.208
2018-07-21,2848.3160000000003
2018-07-22,556.3140000000001
2018-07-23,898.188
2018-07-24,790.6760000000002
2018-07-25,798.742
2018-07-26,1153.0280000000002
2018-07-27,947.832
2018-07-28,815.6400000000001
2018-07-29,1391.294
2018-07-30,523.376
2018-07-31,1498.7540000000001
2018-08-01,1436.344
2018-08-02,0.0
2018-08-03,514.828
2018-08-04,20.07
2018-08-05,503.676
2018-08-06,1389.7520000000002
2018-08-07,2797.2000000000003
2018-08-08,0.0
2018-08-09,0.0
2018-08-10,1159.256
2018-08-11,708.726
2018-08-12,2703.86
2018-08-13,1819.2580000000003
2018-08-14,440.736
2018-08-15,938.9160000000002
2018-08-16,80.564
2018-08-17,4058.9320000000007
2018-08-18,4107.580000000001
2018-08-19,512.446
2018-08-20,692.95
2018-08-21,4693.934
2018-08-22,524.54
2018-08-23,1013.1240000000001
2018-08-24,685.0560000000002
2018-08-25,361.988
2018-08-26,190.66
2018-08-27,5023.378000000001
2018-08-28,1096.5580000000002
2018-08-29,235.46800000000002
2018-08-30,0.0
2018-08-31,3162.83
2018-09-01,1261.81
2018-09-02,5826.108
2018-09-03,1595.849
2018-09-04,4106.432000000001
2018-09-05,327.044
2018-09-06,0.0
2018-09-07,3061.3010000000004
2018-09-08,2184.327
2018-09-09,3214.779
2018-09-10,2506.646
2018-09-11,3619.126
2018-09-12,491.54999999999995
2018-09-13,15.92
2018-09-14,3030.121
2018-09-15,5718.214
2018-09-16,831.65
2018-09-17,3851.878
2018-09-18,1511.93
2018-09-19,1648.188
2018-09-20,3289.7490000000007
2018-09-21,338.172
2018-09-22,3717.829
2018-09-23,2395.786
2018-09-24,6002.92
2018-09-25,1412.213
2018-09-26,1346.0760000000002
2018-09-27,0.0
2018-09-28,559.271
2018-09-29,1846.78
2018-09-30,540.76
2018-10-01,2064.252
2018-10-02,3110.1180000000004
2018-10-03,1501.1760000000002
2018-10-04,19.98
2018-10-05,2275.3320000000003
2018-10-06,1180.82
2018-10-07,2423.976
2018-10-08,608.356
2018-10-09,1496.589
2018-10-10,239.358
2018-10-11,0.0
2018-10-12,4259.966
2018-10-13,3284.4500000000003
2018-10-14,134.332
2018-10-15,1017.94
2018-10-16,2389.0150000000003
2018-10-17,126.352
2018-10-18,0.0
2018-10-19,1939.3582000000001
2018-10-20,1333.858
2018-10-21,3769.5130000000004
2018-10-22,3140.6610000000005
2018-10-23,3245.9060000000004
2018-10-24,529.0849999999999
2018-10-25,0.0
2018-10-26,999.868
2018-10-27,1086.32
2018-10-28,408.726
2018-10-29,46.96
2018-10-30,3114.286
2018-10-31,523.928
2018-11-01,1046.486
2018-11-02,4581.384000000001
2018-11-03,3485.121
2018-11-04,2889.5080000000003
2018-11-05,2355.064
2018-11-06,3042.5660000000003
2018-11-07,2413.378
2018-11-08,384.1
2018-11-09,3873.0840000000003
2018-11-10,3758.588
2018-11-11,1447.7740000000003
2018-11-12,2911.386
2018-11-13,5019.3922
2018-11-14,834.6579999999999
2018-11-15,559.2
2018-11-16,3496.0240000000003
2018-11-17,3242.5348000000004
2018-11-18,1469.756
2018-11-19,4917.492
2018-11-20,2518.98
2018-11-21,1986.8680000000002
2018-11-22,35.712
2018-11-23,1153.109
2018-11-24,3896.161
2018-11-25,3602.9030000000002
2018-11-26,3731.6900000000005
2018-11-27,1618.254
2018-11-28,3974.0060000000008
2018-11-29,491.888
2018-11-30,4913.412
2018-12-01,5224.704
2018-12-02,7588.240000000001
2018-12-03,1403.842
2018-12-04,2639.638
2018-12-05,1453.136
2018-12-06,10.68
2018-12-07,1817.2
2018-12-08,6175.166000000001
2018-12-09,4673.17
2018-12-10,2994.635
2018-12-11,2025.035
2018-12-12,0.0
2018-12-13,580.936
2018-12-14,3304.0980000000004
2018-12-15,306.88800000000003
2018-12-16,858.702
2018-12-17,2027.758
2018-12-18,2380.7650000000003
2018-12-19,1020.9820000000002
2018-12-20,377.736
2018-12-21,1931.5960000000002
2018-12-22,6452.973000000001
2018-12-23,1926.776
2018-12-24,3879.1340000000005
2018-12-25,2698.927
2018-12-26,814.5939999999999
2018-12-27,177.636
2018-12-28,1657.3508000000002
2018-12-29,2498.37
2018-12-30,713.7900000000001
