Date,Sales,Z_Score,Anomaly_Z,Rolling_Mean,Rolling_Std,Anomaly_Rolling,Anomaly_IForest,IForest_Score,Anomaly_Vote_Count,Is_Anomaly
2015-09-04,0.0,-0.905702327454283,0,1241.7316785714286,1706.02229909274,0,0,0.21916211729669638,0,0
2015-09-05,296.304,-0.6657946701501228,0,1250.8709642857143,1699.1875841428603,0,0,0.14088602641710818,0,0
2015-09-06,100.36,-0.8244441180239496,0,1327.8510714285717,1703.174930192816,0,0,0.13597384906890553,0,0
2015-09-07,3492.6710000000003,1.922199143144085,0,1410.291642857143,1667.8441332240213,0,0,0.03874891759398302,0,0
2015-09-08,5548.500000000001,3.5867366424959486,1,1618.999642857143,1673.0688168863467,0,1,-0.11036905562611243,2,1
2015-09-09,2999.1000000000004,1.522570848138713,0,1594.999642857143,1693.1174984554204,0,0,0.07660394515602031,0,0
2015-09-10,1158.8640000000003,0.032591949282205275,0,1436.6215,1730.3450660268609,0,0,0.149456220590435,0,0
2015-09-11,127.95,-0.8021053974362363,0,1493.6531428571432,1692.8886511673957,0,0,0.1499171995510178,0,0
2015-09-12,1910.044,0.6407978257257871,0,1493.6531428571432,1692.8886511673957,0,0,0.13349346290039488,0,0
2015-09-13,1275.408,0.12695381416710716,0,1716.010928571429,1727.6093250163972,0,0,0.15640576603218626,0,0
2015-09-14,3014.4320000000002,1.5349846670604534,0,2049.259642857143,1838.4068667802323,0,0,0.08063494555072404,0,0
2015-09-15,133.436,-0.7976635626720393,0,1919.0944285714286,1792.2814392794164,0,0,0.14923647663553646,0,0
2015-09-16,33.552,-0.8785363704713562,0,1611.3634285714288,1460.2948049327747,0,0,0.12792339349096937,0,0
2015-09-17,820.523,-0.2413516919779429,0,1540.2179285714287,1410.9119837693347,0,0,0.17576691242621628,0,0
2015-09-18,0.0,-0.905702327454283,0,1472.5819285714285,1452.6775714124738,0,0,0.21916211729669638,0,0
2015-09-19,3409.3130000000006,1.8547068970132186,0,1488.791842857143,1437.708162643933,0,0,0.03800347830781725,0,0
2015-09-20,4765.842000000001,2.9530440590331555,1,1447.1308428571429,1433.005291858459,0,1,-0.03476398197760211,2,1
2015-09-21,1670.3580000000002,0.4467319111630241,0,1411.2759857142858,1443.8710466202376,0,0,0.15987396916539337,0,0
2015-09-22,1240.266,0.09850048618981776,0,1230.9802714285713,1384.6670652885214,0,0,0.15721921622220264,0,0
2015-09-23,2003.063,0.7161122675651672,0,1572.737128571429,1656.676840308496,0,0,0.12187172678405866,0,0
2015-09-24,211.96,-0.7340852482309522,0,1640.5405571428576,1607.5324779223238,0,0,0.15641022339538102,0,0
2015-09-25,354.88880000000006,-0.6183604737787178,0,1582.2682000000002,1653.6686987896874,0,0,0.13314575143769308,0,0
2015-09-26,1326.79,0.16855613896732038,0,1624.9927714285716,1616.9637855199703,0,0,0.14685984740118474,0,0
2015-09-27,773.4399999999999,-0.2794732570896248,0,1443.0906285714286,1542.3138098160764,0,0,0.17062171733560116,0,0
2015-09-28,490.29200000000003,-0.5087289314995496,0,1154.7267714285715,1216.2037803856829,0,0,0.1551197390465593,0,0
2015-09-29,4918.032000000001,3.0762673242105416,1,1049.1226285714288,1232.0714202131535,1,1,-0.0614685277199708,3,1
2015-09-30,982.8000000000002,-0.10996131282562888,0,995.8686285714286,1239.2657110511714,0,0,0.1539500685984747,0,0
2015-10-01,4.71,-0.9018887945087184,0,869.7469857142859,1218.553209224753,0,0,0.1358623744780012,0,0
2015-10-02,598.144,-0.42140469471716296,0,865.1349857142858,1221.3532919061693,0,0,0.12519406519902432,0,0
2015-10-03,862.683,-0.2072161189450328,0,857.5972142857145,1225.0645960511129,0,0,0.16654578184605895,0,0
2015-10-04,728.7479999999999,-0.31565890770601046,0,909.2112142857144,1261.0467266434596,0,0,0.14395420688181026,0,0
2015-10-05,191.9,-0.7503271741095143,0,952.6200714285715,1266.4617584536902,0,0,0.15997083831276337,0,0
2015-10-06,494.71,-0.5051518214032641,0,921.7799285714287,1283.7254745337275,0,0,0.15065594315504155,0,0
2015-10-07,237.35999999999999,-0.7135196990128327,0,692.2282142857142,640.190352239346,0,0,0.15092868303574658,0,0
2015-10-08,147.392,-0.7863638459441623,0,799.0322142857143,797.7380294912896,0,0,0.15617004477338803,0,0
2015-10-09,249.35999999999999,-0.7038036915082094,0,813.4617857142857,783.9733018028883,0,0,0.15137222829182007,0,0
2015-10-10,2049.386,0.7536184855348894,0,784.6173571428571,799.7743962562313,0,0,0.11492116261122287,0,0
2015-10-11,1381.164,0.212580988305353,0,732.7162857142858,817.6946030823908,0,0,0.14182049325332624,0,0
2015-10-12,58.53,-0.8583125008504826,0,861.423,948.3882400966891,0,0,0.13180862511355368,0,0
2015-10-13,1704.308,0.4742201157281875,0,893.509,931.4417920657297,0,0,0.15875312329718766,0,0
2015-10-14,2478.0560000000005,1.1006985636187983,0,965.3942857142857,937.1140509145368,0,0,0.08045503301833057,0,0
2015-10-15,206.72400000000002,-0.7383246661721362,0,1045.3401428571428,917.769305309168,0,0,0.1582919489759907,0,0
2015-10-16,194.322,-0.7483661599281645,0,1050.7984285714288,912.2286135994917,0,0,0.15986734970431588,0,0
2015-10-17,136.068,-0.7955325183593587,0,1032.987,931.3152771122236,0,0,0.1485272142666107,0,0
2015-10-18,2530.6420000000003,1.1432757278386418,0,890.6372857142858,916.1926727823512,0,0,0.08490952973436627,0,0
2015-10-19,641.104,-0.38662138785061123,0,799.4028571428572,927.1192980392275,0,0,0.1406879480695858,0,0
2015-10-20,1501.104,0.3096924833140636,0,827.2135714285714,908.845427045235,0,0,0.1553690700225543,0,0
2015-10-21,1356.602,0.19269394027797312,0,707.0715714285716,895.0497087954847,0,0,0.14917037331541727,0,0
2015-10-22,223.808,-0.7244923101547208,0,637.9662857142857,777.4152118587938,0,0,0.14869928548780648,0,0
2015-10-23,0.0,-0.905702327454283,0,685.2385714285714,769.2541077307122,0,0,0.21916211729669638,0,0
2015-10-24,56.49,-0.8599642221262686,0,671.3584285714286,780.46485516584,0,0,0.1325672713293573,0,0
2015-10-25,103.882,-0.8215924698213426,0,941.4117142857145,1148.379232972175,0,0,0.13655533512156026,0,0
2015-10-26,447.88,-0.5430685406900568,0,993.2487142857143,1238.4788074928824,0,0,0.15249792999691758,0,0
2015-10-27,22.32,-0.8876305534956836,0,1098.6788571428572,1268.6535527310275,0,0,0.12058678352043695,0,0
2015-10-28,1510.5819999999999,0.31736650990813187,0,1179.3002142857144,1330.5482322709745,0,0,0.15610548176648198,0,0
2015-10-29,868.5360000000002,-0.2024771362846526,0,1331.8603571428573,1467.8088239780898,0,0,0.16575713559656963,0,0
2015-10-30,0.0,-0.905702327454283,0,1416.2415,1432.7467877924755,0,0,0.21916211729669638,0,0
2015-10-31,3916.8140000000003,2.265613857396874,0,1416.2415,1432.7467877924755,0,0,0.026004980824601343,0,0
2015-11-01,3256.3600000000006,1.7308658556919974,0,1505.238928571429,1379.4943196804168,0,0,0.051408569834545004,0,0
2015-11-02,2117.126,0.8084653478984886,0,1521.645642857143,1362.8105508470144,0,0,0.10615136877810982,0,0
2015-11-03,2629.8030000000003,1.223563146185805,0,1602.0895,1327.330025153374,0,0,0.09168107402035486,0,0
2015-11-04,3492.4440000000004,1.9220153486687892,0,1743.5349285714287,1249.2481233666717,0,0,0.03874891759398302,0,0
2015-11-05,1405.1440000000002,0.23199680996875888,0,2098.5282142857145,1773.91885669754,0,0,0.15016264268663448,0,0
2015-11-06,0.0,-0.905702327454283,0,2100.8934428571433,1772.1739287635426,0,0,0.21916211729669638,0,0
2015-11-07,1302.454,0.14885207574794418,0,2100.8934428571433,1772.1739287635426,0,0,0.151025686508222,0,0
2015-11-08,333.576,-0.6356167508407626,0,1892.0121571428572,1713.0267391090256,0,0,0.14013794987602168,0,0
2015-11-09,1574.094,0.3687900989609353,0,1786.6165857142857,1667.4114198544737,0,0,0.1639603323206738,0,0
2015-11-10,2002.556,0.7157017662480968,0,1732.2453357142858,1668.2155241332055,0,0,0.12187172678405866,0,0
2015-11-11,6480.488,4.3413368426808585,1,1888.784835714286,1851.6560109827165,0,1,-0.15405653178639023,2,1
2015-11-12,901.6492,-0.17566646130947824,0,1882.6713357142858,1846.08693934901,0,0,0.17369754680096255,0,0
2015-11-13,0.0,-0.905702327454283,0,2013.2144785714286,1874.126962128297,0,0,0.21916211729669638,0,0
2015-11-14,992.4760000000001,-0.10212697210773429,0,2074.9499071428572,1816.043835500924,0,0,0.15796525078673546,0,0
2015-11-15,1780.822,0.5361709989122502,0,2071.1761928571427,1817.8265682037181,0,0,0.14240348063179986,0,0
2015-11-16,1355.9285,0.19214862935677607,0,2126.156335714286,1772.300307886421,0,0,0.14949399578165068,0,0
2015-11-17,4821.356000000001,2.9979919290841273,1,2111.098192857143,1778.2372856091158,0,1,-0.04661434830093647,2,1
2015-11-18,3406.855,1.8527167348093545,0,2296.7634785714285,1897.7156790823033,0,0,0.037604397358990904,0,0
2015-11-19,3232.7480000000005,1.7117479915920668,0,2095.32805,1534.3524569800843,0,0,0.057920500414869514,0,0
2015-11-20,864.2960000000002,-0.20591012560295288,0,2152.7809642857146,1500.91229196759,0,0,0.16536105994236178,0,0
2015-11-21,1249.622,0.10607573337425577,0,2167.3281071428573,1479.2730592174478,0,0,0.1584082738164314,0,0
2015-11-22,1103.298,-0.01239802346795345,0,2244.4838214285714,1440.9552777771796,0,0,0.1437567631089372,0,0
2015-11-23,1363.28,0.19810089845429596,0,2163.642535714286,1499.5263101723222,0,0,0.14396999441467806,0,0
2015-11-24,4601.870000000001,2.8202812938208135,1,2082.4443571428574,1575.4818236598956,0,1,-0.026180041445334035,2,1
2015-11-25,3660.3920000000003,2.0579973510343295,0,1987.2176428571431,1430.8514477119297,0,0,0.02767919667097185,0,0
2015-11-26,1705.99,0.4755819761134189,0,1863.7682857142859,1372.305939286103,0,0,0.15554644403381285,0,0
2015-11-27,203.66,-0.7408054867549835,0,1668.9920000000002,1356.4810980190912,0,0,0.15883577244304747,0,0
2015-11-28,2072.6560000000004,0.7724594434209386,0,1616.5408571428572,1403.3761262094336,0,0,0.1165705648333969,0,0
2015-11-29,649.044,-0.38019262955171884,0,1715.9460000000001,1424.515825251298,0,0,0.14403244710234503,0,0
2015-11-30,219.154,-0.7282605017319306,0,1744.3050000000003,1415.3033213287376,0,0,0.15064130003286796,0,0
2015-12-01,3488.1820000000002,1.9185645466700634,0,1686.0992857142858,1448.5447188784092,0,0,0.04002549051632176,0,0
2015-12-02,1678.5640000000003,0.45337604096160244,0,1435.617142857143,1184.7369989570145,0,0,0.16086570532522088,0,0
2015-12-03,505.88,-0.49610783775104383,0,1262.257142857143,996.8164403860055,0,0,0.14413249085001517,0,0
2015-12-04,129.98,-0.8004617728333709,0,1181.353285714286,1003.9704493379082,0,0,0.1492166278991372,0,0
2015-12-05,2641.2940000000003,1.2328670330387739,0,1166.806142857143,1020.5649029408911,0,0,0.09060076244718218,0,0
2015-12-06,1500.324,0.3090609428262631,0,1170.0616071428572,1023.7444524581216,0,0,0.15381623432863534,0,0
2015-12-07,548.4,-0.46168078449299504,0,1144.64075,1041.934191915003,0,0,0.13273242588578127,0,0
2015-12-08,1095.12,-0.019019482582354367,0,1231.2993214285714,1008.9704566217617,0,0,0.1491208258911248,0,0
2015-12-09,1233.352,0.0929024465325706,0,1072.4624642857143,774.0329208599729,0,0,0.16088799902309586,0,0
2015-12-10,573.336,-0.44149092089838765,0,1183.2218214285715,956.7991421627089,0,0,0.1351622535994907,0,0
2015-12-11,0.0,-0.905702327454283,0,1150.3399642857144,989.2283077975973,0,0,0.21916211729669638,0,0
2015-12-12,2118.2325,0.809361244757144,0,1141.0556785714286,1000.0917338533671,0,0,0.10592399854629986,0,0
2015-12-13,293.152,-0.6683467414546705,0,1124.3615357142858,974.7521251545193,0,0,0.1413112242802138,0,0
2015-12-14,1432.374,0.25404405033133326,0,1388.291392857143,1462.5623133227555,0,0,0.15179421294431555,0,0
2015-12-15,1264.466,0.11809443465747474,0,1449.0025357142858,1442.5200360949334,0,0,0.15687693154190585,0,0
2015-12-16,3229.195,1.7088712437034055,0,1427.8488214285715,1450.2593943764743,0,0,0.057534899610364176,0,0
2015-12-17,45.534,-0.8688349369779896,0,1407.0456785714287,1455.3439029004012,0,0,0.1332101358333132,0,0
2015-12-18,0.0,-0.905702327454283,0,1503.4146785714288,1440.484480388585,0,0,0.21916211729669638,0,0
2015-12-19,2407.576,1.0436332128749766,0,1503.4146785714288,1440.484480388585,0,0,0.09303128730420118,0,0
2015-12-20,5195.342000000001,3.3007961609694667,1,1497.927642857143,1438.106736372065,1,1,-0.08341045835887817,3,1
2015-12-21,1398.3560000000002,0.22650078839031026,0,1677.7239285714288,1433.2380177218126,0,0,0.14624507194745423,0,0
2015-12-22,798.968,-0.25880407045812265,0,1699.3987857142859,1431.535684478638,0,0,0.17218549887721651,0,0
2015-12-23,942.108,-0.1429082942738069,0,1757.0866428571428,1428.9311133890699,0,0,0.1740692226776619,0,0
2015-12-24,1922.5020000000002,0.6508846608501703,0,1681.6192142857144,1371.9674168998326,0,0,0.1337027703501944,0,0
2015-12-25,0.0,-0.905702327454283,0,1933.6049285714287,1372.3277391879424,0,0,0.21916211729669638,0,0
2015-12-26,2041.414,0.7471638178826513,0,1933.6049285714287,1372.3277391879424,0,0,0.11407394709801799,0,0
2015-12-27,2810.3,1.3697056633993052,0,1871.2617857142857,1368.9605908971844,0,0,0.08943163641183105,0,0
2015-12-28,1735.8220000000001,0.4997359707699127,0,1586.3445,985.2215376616701,0,0,0.1446373391586892,0,0
2015-12-29,2072.096,0.7720060297373892,0,1505.3519285714285,1046.5621750054195,0,0,0.1165705648333969,0,0
2015-12-30,2172.6510000000003,0.853422124289673,0,1469.3736428571428,1080.8114501600978,0,0,0.0895376315336508,0,0
2015-12-31,3573.3340000000003,1.9875093359228708,0,1404.3329285714285,1140.7194839860085,0,0,0.02493996767300022,0,0
2016-01-01,0.0,-0.905702327454283,0,1267.0113571428572,1188.2690392997727,0,0,0.21916211729669638,0,0
2016-01-02,1534.7720000000002,0.3369523617028687,0,1267.0113571428572,1188.2690392997727,0,0,0.16012544277682444,0,0
2016-01-03,1206.5,0.07116126040639163,0,1147.2010714285714,1188.7428266920342,0,0,0.1583949049564446,0,0
2016-01-04,264.46000000000004,-0.691577715398225,0,1002.9422142857144,1089.8230990675793,0,0,0.1480698429224785,0,0
2016-01-05,295.272,-0.6666302467955204,0,878.9549285714287,1098.7351987633847,0,0,0.14064488270510922,0,0
2016-01-06,31.538,-0.8801670403975487,0,784.3406428571428,1043.7438984339492,0,0,0.12302771472747687,0,0
2016-01-07,0.0,-0.905702327454283,0,673.5997142857143,964.3405933008924,0,0,0.21916211729669638,0,0
2016-01-08,0.0,-0.905702327454283,0,418.36157142857144,497.8888238516937,0,0,0.21916211729669638,0,0
2016-01-09,364.07,-0.6109267564369306,0,418.36157142857144,497.8888238516937,0,0,0.12783078387669444,0,0
2016-01-10,790.6760000000002,-0.26551783164381726,0,308.735,390.56320468051416,0,0,0.17857822716621702,0,0
2016-01-11,0.0,-0.905702327454283,0,247.58385714285714,294.35917244228483,0,0,0.21916211729669638,0,0
2016-01-12,747.496,-0.3004792653146205,0,228.69385714285713,301.58969885639567,0,0,0.15773898979528045,0,0
2016-01-13,622.278,-0.40186418429078125,0,229.156,301.7045034130217,0,0,0.12889398581601402,0,0
2016-01-14,0.0,-0.905702327454283,0,226.90328571428572,303.4064864481985,0,0,0.21916211729669638,0,0
2016-01-15,0.0,-0.905702327454283,0,226.90328571428572,303.4064864481985,0,0,0.21916211729669638,0,0
2016-01-16,0.0,-0.905702327454283,0,226.90328571428572,303.4064864481985,0,0,0.21916211729669638,0,0
2016-01-17,350.384,-0.6220078629959535,0,204.01685714285716,304.34694295488464,0,0,0.14137950684671718,0,0
2016-01-18,0.0,-0.905702327454283,0,148.47714285714284,256.1909179927811,0,0,0.21916211729669638,0,0
2016-01-19,301.742,-0.6613916994159443,0,148.47714285714284,256.1909179927811,0,0,0.1394778421976332,0,0
2016-01-20,0.0,-0.905702327454283,0,108.136,190.70809283785553,0,0,0.21916211729669638,0,0
2016-01-21,0.0,-0.905702327454283,0,175.1167142857143,416.3564467517756,0,0,0.21916211729669638,0,0
2016-01-22,0.0,-0.905702327454283,0,231.59357142857147,443.51545414766326,0,0,0.21916211729669638,0,0
2016-01-23,43.66,-0.8703522534832949,0,231.59357142857147,443.51545414766326,0,0,0.1306542524245578,0,0
2016-01-24,13.12,-0.8950794925825616,0,305.3321428571429,485.8468766847136,0,0,0.12313423103502141,0,0
2016-01-25,0.0,-0.905702327454283,0,287.3947142857143,488.68307946443247,0,0,0.21916211729669638,0,0
2016-01-26,182.72,-0.7577599198505511,0,287.3947142857143,488.68307946443247,0,0,0.15817935850589349,0,0
2016-01-27,1560.0080000000003,0.3573851254850917,0,265.8417142857143,494.6196215180783,1,0,0.16311362819496822,1,0
2016-01-28,790.6760000000002,-0.26551783164381726,0,301.04428571428576,491.77362710271876,0,0,0.17857822716621702,0,0
2016-01-29,0.0,-0.905702327454283,0,301.04428571428576,491.77362710271876,0,0,0.21916211729669638,0,0
2016-01-30,1032.3400000000001,-0.06985039517737543,0,301.04428571428576,491.77362710271876,0,0,0.16159391259520478,0,0
2016-01-31,99.26,-0.8253347520452068,0,437.52571428571434,653.4226354464342,0,0,0.13480587967878332,0,0
2016-02-01,0.0,-0.905702327454283,0,459.73928571428576,643.0892713498664,0,0,0.21916211729669638,0,0
2016-02-02,0.0,-0.905702327454283,0,468.9601428571429,636.8858501670925,0,0,0.21916211729669638,0,0
2016-02-03,492.836,-0.5066691379085694,0,512.0195714285715,636.4230573496445,0,0,0.1526505094921215,0,0
2016-02-04,0.0,-0.905702327454283,0,406.1075714285715,568.3414878085383,0,0,0.21916211729669638,0,0
2016-02-05,0.0,-0.905702327454283,0,349.6307142857143,566.468968242129,0,0,0.21916211729669638,0,0
2016-02-06,1954.4,0.6767114281320432,0,349.6307142857143,566.468968242129,1,0,0.13218197669939835,1,0
2016-02-07,324.10999999999996,-0.6432810614273264,0,275.89214285714286,537.1977566322786,0,0,0.1397257452690316,0,0
2016-02-08,129.09199999999998,-0.8011807573887131,0,345.94228571428573,575.0043272462542,0,0,0.15064935309349126,0,0
2016-02-09,785.5519999999999,-0.26966656684829166,0,460.398,654.789914044783,0,0,0.17239219398486094,0,0
2016-02-10,77.24,-0.8431636258161906,0,471.8572857142857,647.4758017079108,0,0,0.13407427768516006,0,0
2016-02-11,0.0,-0.905702327454283,0,436.65471428571425,659.5327003324122,0,0,0.21916211729669638,0,0
2016-02-12,0.0,-0.905702327454283,0,444.215,654.7314278975574,0,0,0.21916211729669638,0,0
2016-02-13,0.0,-0.905702327454283,0,444.21500000000003,654.7314278975574,0,0,0.21916211729669638,0,0
2016-02-14,1079.962,-0.03129241939527771,0,327.2421428571429,489.6447699399248,0,0,0.15003838368321065,0,0
2016-02-15,1602.38,0.3916923479839167,0,364.0768571428572,508.4276296103647,0,0,0.16050482690799667,0,0
2016-02-16,160.43,-0.775807403790389,0,360.52457142857145,510.365755162036,0,0,0.15330507385551984,0,0
2016-02-17,0.0,-0.905702327454283,0,307.112,501.5153451794542,0,0,0.21916211729669638,0,0
2016-02-18,105.844,-0.8200039025943366,0,301.59485714285717,504.6537151584384,0,0,0.13391982152469656,0,0
2016-02-19,0.0,-0.905702327454283,0,303.4427142857143,503.51050510994446,0,0,0.21916211729669638,0,0
2016-02-20,316.78000000000003,-0.6492159226780672,0,303.4427142857143,503.51050510994446,0,0,0.1406785388727001,0,0
2016-02-21,839.7960000000002,-0.2257469742582256,0,386.2477857142858,543.5048531128895,0,0,0.17744251353588208,0,0
2016-02-22,79.36,-0.8414471311570406,0,348.4836428571429,508.8594291852262,0,0,0.12882818540417446,0,0
2016-02-23,37.775999999999996,-0.8751163358297286,0,234.0279285714286,365.0053919670231,0,0,0.13211662340841762,0,0
2016-02-24,0.0,-0.905702327454283,0,308.6295,446.45125242426843,0,0,0.21916211729669638,0,0
2016-02-25,25.869999999999997,-0.8847562346088993,0,372.88450000000006,463.0417829797262,0,0,0.12133108989664276,0,0
2016-02-26,0.0,-0.905702327454283,0,365.32421428571433,468.56836107645915,0,0,0.21916211729669638,0,0
2016-02-27,1159.2710000000002,0.03292148387007036,0,365.32421428571433,468.56836107645915,0,0,0.14816031356552478,0,0
2016-02-28,551.264,-0.45936189736855826,0,483.35900000000004,634.2443709575906,0,0,0.13077534995407647,0,0
2016-02-29,0.0,-0.905702327454283,0,510.94042857142864,658.8556489690459,0,0,0.21916211729669638,0,0
2016-03-01,1204.852,0.0698269287090901,0,562.9532857142858,650.8583018097613,0,0,0.1568047629723086,0,0
2016-03-02,899.5699999999999,-0.17734992154311266,0,738.3294285714286,809.8362161224326,0,0,0.1756355694148089,0,0
2016-03-03,0.0,-0.905702327454283,0,772.4728571428572,786.0400816429233,0,0,0.21916211729669638,0,0
2016-03-04,0.0,-0.905702327454283,0,777.1201428571429,781.4654321454599,0,0,0.21916211729669638,0,0
2016-03-05,1969.267,0.6887487517629796,0,777.1201428571429,781.4654321454599,0,0,0.1340405597363981,0,0
2016-03-06,1225.9360000000001,0.08689795389471341,0,697.9590714285715,795.7775190022064,0,0,0.16125050980426725,0,0
2016-03-07,807.54,-0.25186360243065337,0,748.6113571428571,808.1936589469743,0,0,0.1728943890802075,0,0
2016-03-08,2493.0420000000004,1.1128322376574886,0,799.1756428571429,779.3855996087448,0,0,0.08558039870749012,0,0
2016-03-09,478.008,-0.5186748845151157,0,714.3130714285716,796.3135050098041,0,0,0.1500217661434311,0,0
2016-03-10,90.93199999999999,-0.8320776612534153,0,769.0535000000001,835.409270620812,0,0,0.13703996670999502,0,0
2016-03-11,0.0,-0.905702327454283,0,772.5420714285716,832.0459612213087,0,0,0.21916211729669638,0,0
2016-03-12,51.016000000000005,-0.8643963408829608,0,772.5420714285716,832.0459612213087,0,0,0.12943191923946545,0,0
2016-03-13,1260.3960000000002,0.11479908877882355,0,802.4281428571429,884.2161200480944,0,0,0.16051003559203886,0,0
2016-03-14,707.9000000000001,-0.3325388514107093,0,722.184142857143,893.7501380423682,0,0,0.14038120966698037,0,0
2016-03-15,16.776,-0.8921193489628195,0,743.0009285714287,899.2680787940393,0,0,0.12048226222628622,0,0
2016-03-16,1665.9360000000001,0.4431515623975703,0,692.3639285714287,808.5255347949507,0,0,0.1625696162121078,0,0
2016-03-17,48.84,-0.866158176910466,0,703.4563571428572,806.4210240835394,0,0,0.13269317821432136,0,0
2016-03-18,0.0,-0.905702327454283,0,726.457642857143,792.0710104391513,0,0,0.21916211729669638,0,0
2016-03-19,2387.6720000000005,1.027517595093975,0,726.457642857143,792.0710104391513,0,0,0.09440296804729298,0,0
2016-03-20,102.52000000000001,-0.8226952366731174,0,732.1822142857144,787.0877867737117,0,0,0.13557869892873486,0,0
2016-03-21,1098.9750000000001,-0.01589821517149391,0,648.1325,789.1676145141579,0,0,0.1460483551721491,0,0
2016-03-22,1784.1240000000003,0.538844520310606,0,614.9499285714286,796.1966428154152,0,0,0.14305965726120634,0,0
2016-03-23,633.302,-0.39293841206320057,0,698.2399285714285,789.7730748228589,0,0,0.13635290142423395,0,0
2016-03-24,412.95,-0.5713502192014313,0,620.0462142857143,739.1646734605438,0,0,0.12621247209778397,0,0
2016-03-25,0.0,-0.905702327454283,0,630.8945000000001,731.2082247648837,0,0,0.21916211729669638,0,0
2016-03-26,131.16,-0.7995063654287496,0,630.8945000000001,731.2082247648837,0,0,0.1499692931670913,0,0
2016-03-27,83.7,-0.837933175109535,0,481.7193571428572,530.8082913040973,0,0,0.13198076994922936,0,0
2016-03-28,243.344,-0.7086746499371939,0,474.3965,537.1117484928473,0,0,0.15316537878932573,0,0
2016-03-29,1182.8360000000002,0.05200129360727455,0,501.9410000000001,579.7973366095636,0,0,0.14948639931076418,0,0
2016-03-30,571.224,-0.44320093821920137,0,579.6828571428572,797.1649457419895,0,0,0.13604256005678306,0,0
2016-03-31,200.716,-0.7431891472627844,0,544.4472857142857,805.4714915157994,0,0,0.16272598860260656,0,0
2016-04-01,0.0,-0.905702327454283,0,579.7677142857144,810.0902143724925,0,0,0.21916211729669638,0,0
2016-04-02,299.22,-0.6634336803264993,0,579.7677142857144,810.0902143724925,0,0,0.1408492549935204,0,0
2016-04-03,0.0,-0.905702327454283,0,624.5414285714287,800.6559540735954,0,0,0.21916211729669638,0,0
2016-04-04,1484.598,0.2963281149914541,0,630.673,796.5134660652233,0,0,0.14933272685085347,0,0
2016-04-05,2872.51,1.420075065637857,0,708.1731428571429,808.6205809796265,1,0,0.09265871737995535,1,0
2016-04-06,140.004,-0.7923456678978422,0,623.6848571428571,816.961667407953,0,0,0.15168783109138811,0,0
2016-04-07,907.436,-0.17098107862383197,0,810.9315714285715,1066.3618139242453,0,0,0.17496282226813714,0,0
2016-04-08,0.0,-0.905702327454283,0,799.1095714285715,1074.533355484191,0,0,0.21916211729669638,0,0
2016-04-09,757.992,-0.29198099741724326,0,799.1095714285715,1074.533355484191,0,0,0.16370328074457946,0,0
2016-04-10,169.54199999999997,-0.7684297154252119,0,999.6292857142859,1225.4140111161462,0,0,0.15727045479702623,0,0
2016-04-11,1328.346,0.16981598127375325,0,1148.7815714285716,1221.4569884991222,0,0,0.14805396742487908,0,0
2016-04-12,0.0,-0.905702327454283,0,1174.9150000000002,1233.053441045067,0,0,0.21916211729669638,0,0
2016-04-13,3192.6780000000003,1.6793046231995448,0,993.3042857142857,1148.1033220906595,0,0,0.059145906268629034,0,0
2016-04-14,35.208,-0.877195561435718,0,1068.6415714285715,1122.114265855223,0,0,0.13062253422092035,0,0
2016-04-15,0.0,-0.905702327454283,0,1067.6168571428573,1122.2793410214413,0,0,0.21916211729669638,0,0
2016-04-16,3106.496,1.6095258766359237,0,1078.5394285714287,1111.7845536708949,0,0,0.07797440483959528,0,0
2016-04-17,2088.132,0.7849898544327343,0,1024.3971428571429,1146.509782062391,0,0,0.11275991917307482,0,0
2016-04-18,1850.4660000000001,0.5925594677999162,0,1014.1434285714287,1155.351042596927,0,0,0.13504706684018786,0,0
2016-04-19,329.96,-0.6385445077688224,0,985.0434285714285,1151.9540447560425,0,0,0.14219082878180017,0,0
2016-04-20,1194.726,0.0616282377097721,0,1131.3895357142858,1147.3212716158682,0,0,0.15297647163433853,0,0
2016-04-21,893.0899999999999,-0.1825965655956093,0,1021.4476785714287,998.7283909982294,0,0,0.17494515911199254,0,0
2016-04-22,152.916,-0.7818912438228675,0,1091.9376785714287,957.7508551339216,0,0,0.16031370688956736,0,0
2016-04-23,0.0,-0.905702327454283,0,1092.5068214285716,957.0541718400935,0,0,0.21916211729669638,0,0
2016-04-24,25.99,-0.884659074533853,0,966.2857500000001,769.0726004375175,0,0,0.12133108989664276,0,0
2016-04-25,920.946,-0.16004247350821016,0,849.3434642857144,707.364007068023,0,0,0.17551904220253778,0,0
2016-04-26,2048.8455000000004,0.7531808603635357,0,729.1124642857145,665.9511827558151,0,0,0.11492116261122287,0,0
2016-04-27,1653.4920000000004,0.4330760626152761,0,858.7810357142858,753.2651320045742,0,0,0.16632620111599944,0,0
2016-04-28,1022.0680000000002,-0.07816729760133298,0,842.4216071428572,747.8756168939793,0,0,0.1638922660369847,0,0
2016-04-29,7.968,-0.8992508984712131,0,778.6294642857143,780.5948398379521,0,0,0.1367843691026117,0,0
2016-04-30,1339.401,0.17876685318738758,0,767.7068928571429,791.0238846483497,0,0,0.14940236985420907,0,0
2016-05-01,450.94,-0.5405909587763778,0,789.5370357142857,772.2007023904669,0,0,0.15350233379592032,0,0
2016-05-02,167.232,-0.7703000468698518,0,928.58775,798.9416138454883,0,0,0.15721258279139394,0,0
