Product Name,Total_Sales,YoY_Growth,Monthly_Sales_Volatility,Avg_Order_Value,Category,Sub-Category,Cluster,ClusterLabel
Compact Automatic Electric Letter Opener,2938.2560000000003,0.2527864810176015,157.2101235819516,367.28154089807396,Office Supplies,Supplies,3,Growing Demand
"Companion Letter/Legal File, Black",611.712,0.9570525512172224,46.94705328799169,122.34215531568938,Office Supplies,Storage,1,Declining Demand
Computer Printout Index Tabs,11.088000000000001,2.262098786332459,1.0213897915991617,2.7719930700173254,Office Supplies,Binders,0,"Low Volume, High Volatility"
Computer Printout Paper with Letter-Trim Fine Perforations,191.6,63.86666666666667,27.655077894183076,191.59808401915978,Office Supplies,Paper,1,Declining Demand
Computer Printout Paper with Letter-Trim Perforations,405.95799999999997,0.7556949834733991,23.206893611696717,57.993917151546924,Office Supplies,Paper,1,Declining Demand
"Computer Room Manger, 14""",636.6080000000001,0.030525204060125488,39.41029436167357,90.94387008018562,Furniture,Furnishings,1,Declining Demand
"Conquest 14 Commercial Heavy-Duty Upright Vacuum, Collection System, Accessory Kit",546.816,1.0313477901572268,43.522426966120314,136.70365824085442,Office Supplies,Appliances,1,Declining Demand
Contemporary Borderless Frame,36.162,8.306081891987292,3.9858675268364556,18.08090959545202,Furniture,Furnishings,0,"Low Volume, High Volatility"
Contemporary Wood/Metal Frame,193.92,32.12515618635337,16.527165063049274,48.479878800303,Furniture,Furnishings,1,Declining Demand
"Contico 72""H Heavy-Duty Storage System",598.308,-0.16890856907248764,39.90171434406978,119.66136067727865,Office Supplies,Storage,1,Declining Demand
"Contract Clock, 14"", Brown",272.552,36.791890592125036,21.969865039275312,68.13782965542588,Furniture,Furnishings,1,Declining Demand
Convenience Packs of Business Envelopes,58.644,0.3366332554315445,3.4998755388204934,9.773983710027151,Office Supplies,Envelopes,0,"Low Volume, High Volatility"
Crate-A-Files,176.58,0.7069243591474511,10.576609605383045,25.225678249031077,Office Supplies,Storage,0,"Low Volume, High Volatility"
"Crayola Anti Dust Chalk, 12/Pack",59.696,5.092357998710803,3.601720707764219,8.52798781716026,Office Supplies,Art,0,"Low Volume, High Volatility"
Crayola Colored Pencils,120.70400000000001,0.203289323666659,6.413675884748926,10.97308093356279,Office Supplies,Art,0,"Low Volume, High Volatility"
Cubify CubeX 3D Printer Double Head Print,2372.0280000000002,263.55866666666674,193.41755680860135,790.6733644221187,Technology,Machines,3,Growing Demand
Cubify CubeX 3D Printer Triple Head Print,790.6760000000002,263.55866666666674,114.12425036044417,790.6680933190669,Technology,Machines,3,Growing Demand
Cush Cases Heavy Duty Rugged Cover Case for Samsung Galaxy S5 - Purple,65.34,21.454876847290638,5.51255959585675,10.889981850030251,Technology,Phones,0,"Low Volume, High Volatility"
Cyber Acoustics AC-202b Speech Recognition Stereo Headset,119.508,16.591564036376635,10.784757538777253,23.901552196895608,Technology,Phones,0,"Low Volume, High Volatility"
DAX Black Cherry Wood-Tone Poster Frame,455.456,15.404225151599357,29.435396672173912,56.93192883508896,Furniture,Furnishings,1,Declining Demand
"DAX Charcoal/Nickel-Tone Document Frame, 5 x 7",127.032,5.867866624331715,8.950805108207103,25.406349187301625,Furniture,Furnishings,0,"Low Volume, High Volatility"
DAX Clear Channel Poster Frame,119.556,24.187926445347998,11.460423583015057,39.851867160442794,Furniture,Furnishings,0,"Low Volume, High Volatility"
"DAX Contemporary Wood Frame with Silver Metal Mat, Desktop, 11 x 14 Size",291.45599999999996,0.497180760694113,25.300430634632924,58.291083417833164,Furniture,Furnishings,1,Declining Demand
"DAX Copper Panel Document Frame, 5 x 7 Size",120.768,0.057266842856339546,8.622461158250115,30.191924520188703,Furniture,Furnishings,0,"Low Volume, High Volatility"
DAX Cubicle Frames - 8x10,125.786,10.78252733363071,9.991777025428787,25.15714968570063,Furniture,Furnishings,0,"Low Volume, High Volatility"
"DAX Cubicle Frames, 8-1/2 x 11",145.69,0.5867665770242935,11.249119869039275,36.42240894397764,Furniture,Furnishings,0,"Low Volume, High Volatility"
"DAX Executive Solid Wood Document Frame, Desktop or Hang, Mahogany, 5 x 7",196.248,36.001219132749625,13.269086739245358,39.249521500957,Furniture,Furnishings,1,Declining Demand
"DAX Metal Frame, Desktop, Stepped-Edge",161.92,18.477206142097526,11.337270558485937,32.38393523212954,Furniture,Furnishings,0,"Low Volume, High Volatility"
DAX Natural Wood-Tone Poster Frame,513.712,49.240056544641845,38.72518414243176,102.74219451561098,Furniture,Furnishings,1,Declining Demand
DAX Solid Wood Frames,113.332,24.594870142986238,9.930476031171606,37.77720740930863,Furniture,Furnishings,0,"Low Volume, High Volatility"
"DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7",216.144,13.330104275970735,12.761529595507792,27.017966227542217,Furniture,Furnishings,1,Declining Demand
DAX Two-Tone Silver Metal Document Frame,234.784,32.52147385008286,15.754555519950591,39.13060144899759,Furniture,Furnishings,1,Declining Demand
"DAX Value U-Channel Document Frames, Easel Back",161.028,0.09880153242465788,8.768287468352046,17.89198012002209,Furniture,Furnishings,0,"Low Volume, High Volatility"
DAX Wood Document Frame,477.804,45.97787816442288,30.391990735592504,53.08927434525073,Furniture,Furnishings,1,Declining Demand
DAX Wood Document Frame.,159.268,42.0920314146173,13.676827179394914,39.81690045774886,Furniture,Furnishings,1,Declining Demand
DIXON Oriole Pencils,44.891999999999996,1.958308499673936,3.160570016593088,7.481987530020783,Office Supplies,Art,0,"Low Volume, High Volatility"
DIXON Ticonderoga Erasable Checking Pencils,94.86,0.07847449732080018,6.301451823596398,13.551409212272555,Office Supplies,Art,0,"Low Volume, High Volatility"
DMI Arturo Collection Mission-style Design Wood Chair,4202.8240000000005,82.68687002792454,253.64404735194952,382.07456175039846,Furniture,Chairs,3,Growing Demand
DMI Eclipse Executive Suite Bookcases,3989.321000000001,-0.3576056644303888,231.14331147184376,664.8857251904582,Furniture,Bookcases,3,Growing Demand
DXL Angle-View Binders with Locking Rings by Samsill,215.109,16.965846843459108,12.681451589685725,21.510878489121513,Office Supplies,Binders,0,"Low Volume, High Volatility"
"DXL Angle-View Binders with Locking Rings, Black",124.592,41.20095463236572,10.270958250128686,31.147922130194676,Office Supplies,Binders,0,"Low Volume, High Volatility"
DYMO CardScan Personal V9 Business Card Scanner,1343.9160000000002,191.65510015709697,129.78779956865108,447.9705067649775,Technology,Machines,3,Growing Demand
"Dana Fluorescent Magnifying Lamp, White, 36""",581.172,-0.48445493829526315,46.398832013225174,145.2926367684081,Furniture,Furnishings,1,Declining Demand
Dana Halogen Swing-Arm Architect Lamp,1114.384,-0.1705673080205502,73.91691384403809,185.73035711607147,Furniture,Furnishings,3,Growing Demand
Dana Swing-Arm Lamps,108.936,0.08102772672460153,7.948410021654672,15.562263482480741,Furniture,Furnishings,0,"Low Volume, High Volatility"
"DataProducts Ampli Magnifier Task Lamp, Black,",508.72800000000007,89.8145869475399,33.95353069348152,101.745396509207,Furniture,Furnishings,1,Declining Demand
Dax Clear Box Frame,96.03,4.709868015554403,7.7833024129946065,16.00497332504446,Furniture,Furnishings,0,"Low Volume, High Volatility"
Decoflex Hanging Personal Folder File,46.26,15.42,6.677055863178022,46.25953740462595,Office Supplies,Storage,0,"Low Volume, High Volatility"
"Decoflex Hanging Personal Folder File, Blue",518.112,50.92755146547847,29.24355635735045,57.56793603562662,Office Supplies,Storage,1,Declining Demand
Deflect-O Glasstique Clear Desk Accessories,124.74,8.864316306381237,14.805815077407356,41.57986140046199,Furniture,Furnishings,1,Declining Demand
Deflect-o DuraMat Antistatic Studded Beveled Mat for Medium Pile Carpeting,1633.3960000000002,0.6686145669819132,128.74911963373188,326.6785466429068,Furniture,Furnishings,3,Growing Demand
"Deflect-o DuraMat Lighweight, Studded, Beveled Mat for Low Pile Carpeting",673.87,0.08219757693074725,38.004592065180496,112.31147948086753,Furniture,Furnishings,1,Declining Demand
"Deflect-o EconoMat Nonstudded, No Bevel Mat",619.8,206.2673822045723,70.27179112317812,309.89845050774744,Furniture,Furnishings,3,Growing Demand
"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",1115.6399999999999,0.4523557754127488,57.09344745873562,123.9598622668197,Furniture,Furnishings,1,Declining Demand
Deflect-o Glass Clear Studded Chair Mats,1579.3719999999998,1.7641960685117024,124.1346137548992,225.62424910821554,Furniture,Furnishings,3,Growing Demand
"Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting",1623.248,31.172187705034947,120.82876465219648,270.54088243186266,Furniture,Furnishings,3,Growing Demand
"Deflect-o SuperTray Unbreakable Stackable Tray, Letter, Black",437.70000000000005,48.302269117313365,32.502531595344735,109.42472643818392,Furniture,Furnishings,1,Declining Demand
Dell Slim USB Multimedia Keyboard,125.0,41.335978835978835,12.88201712653057,62.49968750156249,Technology,Accessories,1,Declining Demand
Deluxe Chalkboard Eraser Cleaner,182.49,0.13331496829763853,12.218629246560091,36.497927004146,Office Supplies,Art,1,Declining Demand
Deluxe Heavy-Duty Vinyl Round Ring Binder,504.24,68.57924552897265,30.655148685598807,72.03418280831028,Office Supplies,Binders,1,Declining Demand
Deluxe Rollaway Locking File with Drawer,3370.1400000000003,263.97891939631876,215.97594561358184,674.0266519466962,Office Supplies,Storage,3,Growing Demand
Design Ebony Sketching Pencil,13.622,4.295516754850087,1.182919881072028,4.540651531161562,Office Supplies,Art,0,"Low Volume, High Volatility"
Desktop 3-Pocket Hot File,259.68,14.094866605335787,31.722617476722633,129.839350803246,Office Supplies,Storage,1,Declining Demand
Dexim XPower Skin Super-Thin Power Case for iPhone 5 - Black,467.92,155.64235777878375,39.45519940891394,155.97281342395524,Technology,Phones,1,Declining Demand
Digium D40 VoIP phone,3044.164,1.4841594042875774,164.28165273710715,338.240068622146,Technology,Phones,3,Growing Demand
Disposable Triple-Filter Dust Bags,30.59,5.747842712842712,2.548059536683213,10.196632677891074,Office Supplies,Appliances,0,"Low Volume, High Volatility"
"Dixon My First Ticonderoga Pencil, #2",95.94,0.2819211959261875,7.304488164164929,23.984940037649906,Office Supplies,Art,0,"Low Volume, High Volatility"
"Dixon Prang Watercolor Pencils, 10-Color Set with Brush",110.76,0.8942813599840459,9.19138633305141,15.822834538807804,Office Supplies,Art,0,"Low Volume, High Volatility"
Dixon Ticonderoga Core-Lock Colored Pencils,229.572,29.762971031857415,13.596340988537898,32.79595314863836,Office Supplies,Art,1,Declining Demand
"Dixon Ticonderoga Core-Lock Colored Pencils, 48-Color Set",431.28999999999996,58.14796444098371,44.33028492642249,215.64392178039108,Office Supplies,Art,1,Declining Demand
"Dixon Ticonderoga Erasable Colored Pencil Set, 12-Color",75.348,11.243583700610841,7.656770361040099,37.67381163094184,Office Supplies,Art,0,"Low Volume, High Volatility"
"Dixon Ticonderoga Maple Cedar Pencil, #2",23.332,4.599058413790063,1.9701746745471456,7.777307408975304,Office Supplies,Art,0,"Low Volume, High Volatility"
Dixon Ticonderoga Pencils,28.608,7.415192146054675,3.4947652525187967,14.303928480357598,Office Supplies,Art,0,"Low Volume, High Volatility"
Document Clip Frames,45.036,8.022527598020556,4.576502494821388,22.517887410562945,Furniture,Furnishings,0,"Low Volume, High Volatility"
"Dot Matrix Printer Tape Reel Labels, White, 5000/Box",3322.878,0.2307745350560535,177.90785308305627,415.35923080096154,Office Supplies,Labels,3,Growing Demand
"Dual Level, Single-Width Filing Carts",4294.772000000001,0.43063450728455605,241.6814821420456,536.845828942714,Office Supplies,Storage,3,Growing Demand
Durable Pressboard Binders,37.239999999999995,12.096666666666666,3.760957230650216,18.619906900465494,Office Supplies,Binders,0,"Low Volume, High Volatility"
Easy-staple paper,2414.156,0.7259692663709739,61.089186355072876,54.867169348370595,Office Supplies,Paper,1,Declining Demand
"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",1098.504,1.1526521575272977,57.743052034836815,109.85029014970985,Office Supplies,Paper,1,Declining Demand
"Eberhard Faber 3 1/2"" Golf Pencils",139.872,12.529123399316866,8.068539502420972,19.981685740448945,Office Supplies,Art,0,"Low Volume, High Volatility"
EcoTones Memo Sheets,52.8,-0.3271375464684015,4.818757675160154,17.599941333528886,Office Supplies,Paper,0,"Low Volume, High Volatility"
Economy #2 Pencils,34.58,4.919226443109076,2.437904539989064,8.644978387554032,Office Supplies,Art,0,"Low Volume, High Volatility"
Economy Binders,26.624000000000002,8.874666666666668,2.7100641221379416,8.874637084543052,Office Supplies,Binders,0,"Low Volume, High Volatility"
Economy Rollaway Files,2902.952,197.7475326282306,175.6626705322586,414.7068361330913,Office Supplies,Storage,3,Growing Demand
"Eldon ""L"" Workstation Diamond Chairmat",1002.936,0.13854820759216083,74.4861291196827,250.7333731665671,Furniture,Furnishings,3,Growing Demand
Eldon 100 Class Desk Accessories,36.396,-0.16424484592159672,2.691065963754251,9.09897725255687,Furniture,Furnishings,0,"Low Volume, High Volatility"
Eldon 200 Class Desk Accessories,120.576,5.161944553826173,7.009890738821309,20.09596650672249,Furniture,Furnishings,0,"Low Volume, High Volatility"
"Eldon 200 Class Desk Accessories, Black",75.36,5.63592949436942,8.544179056216043,37.679811600941996,Furniture,Furnishings,0,"Low Volume, High Volatility"
"Eldon 200 Class Desk Accessories, Burgundy",135.648,22.668894568829685,8.822488171253895,27.12954574090852,Furniture,Furnishings,0,"Low Volume, High Volatility"
"Eldon 200 Class Desk Accessories, Smoke",138.16,14.691706881493358,11.940670235533634,34.53991365021588,Furniture,Furnishings,0,"Low Volume, High Volatility"
"Eldon 300 Class Desk Accessories, Black",29.7,7.9936893203883495,3.628164429523499,14.849925750371247,Furniture,Furnishings,0,"Low Volume, High Volatility"
"Eldon 400 Class Desk Accessories, Black Carbon",145.25,10.35919540229885,10.34205414790635,29.049941900116202,Furniture,Furnishings,0,"Low Volume, High Volatility"
Eldon 500 Class Desk Accessories,137.598,30.41246396066083,11.340785661974706,27.519544960910082,Furniture,Furnishings,0,"Low Volume, High Volatility"
Eldon Advantage Chair Mats for Low to Medium Pile Carpets,563.03,0.8163808433120207,37.629284458940276,112.60577478845043,Furniture,Furnishings,1,Declining Demand
Eldon Advantage Foldable Chair Mats for Low Pile Carpets,379.4,126.1363802559415,31.602935214697972,126.46624511251628,Furniture,Furnishings,1,Declining Demand
Eldon Antistatic Chair Mats for Low to Medium Pile Carpets,1431.944,476.9833003194385,111.49899996027698,357.9851050372374,Furniture,Furnishings,2,"High Volume, Stable Demand"
"Eldon Base for stackable storage shelf, platinum",872.256,0.8180218359805157,61.85359538424138,124.60782198882573,Office Supplies,Storage,1,Declining Demand
Eldon Cleatmat Chair Mats for Medium Pile Carpets,344.1,22.033835287846482,29.18783013845821,86.02478493803767,Furniture,Furnishings,1,Declining Demand
Eldon Cleatmat Plus Chair Mats for High Pile Carpets,1304.1280000000002,237.89436394178938,85.35980323147606,260.82507834984335,Furniture,Furnishings,3,Growing Demand
Eldon ClusterMat Chair Mat with Cordless Antistatic Protection,1200.936,-0.49379274390026157,75.03576622192004,240.18671962656074,Furniture,Furnishings,3,Growing Demand
"Eldon Delta Triangular Chair Mat, 52"" x 58"", Clear",546.192,47.67770349381244,34.248902876666264,91.03184828025287,Furniture,Furnishings,1,Declining Demand
Eldon Econocleat Chair Mats for Low Pile Carpets,124.41,-0.3306753847380592,17.957036747470333,124.40875591244087,Furniture,Furnishings,1,Declining Demand
Eldon Executive Woodline II Cherry Finish Desk Accessories,98.13600000000001,11.227445657332702,10.467513744915744,49.067754661226694,Furniture,Furnishings,0,"Low Volume, High Volatility"
"Eldon Executive Woodline II Desk Accessories, Mahogany",361.87199999999996,86.6827901576293,31.207045342017295,72.3742552514895,Furniture,Furnishings,1,Declining Demand
"Eldon Expressions Desk Accessory, Wood Pencil Holder, Oak",108.08,-0.5203199123738743,9.714120306715033,27.019932450168877,Furniture,Furnishings,0,"Low Volume, High Volatility"
"Eldon Expressions Desk Accessory, Wood Photo Frame, Mahogany",167.552,17.537956261854855,11.104448005351102,33.510332979334045,Furniture,Furnishings,0,"Low Volume, High Volatility"
Eldon Expressions Mahogany Wood Desk Collection,93.6,30.870190274841434,10.46974486063574,46.79976600116999,Furniture,Furnishings,0,"Low Volume, High Volatility"
"Eldon Expressions Punched Metal & Wood Desk Accessories, Black & Cherry",155.708,17.052078407560312,11.127132734290754,31.141537716924567,Furniture,Furnishings,0,"Low Volume, High Volatility"
"Eldon Expressions Punched Metal & Wood Desk Accessories, Pewter & Cherry",121.296,5.33464739540313,10.740548312006851,40.431865227115914,Furniture,Furnishings,0,"Low Volume, High Volatility"
"Eldon Expressions Wood Desk Accessories, Oak",175.644,0.8178286720095006,7.075304208180583,15.967621847616503,Furniture,Furnishings,0,"Low Volume, High Volatility"
"Eldon Expressions Wood and Plastic Desk Accessories, Cherry Wood",160.54000000000002,15.714910994217803,10.579776162683324,32.107935784128436,Furniture,Furnishings,0,"Low Volume, High Volatility"
"Eldon Expressions Wood and Plastic Desk Accessories, Oak",149.70000000000002,49.568878566688795,11.674258575938447,29.939940120119765,Furniture,Furnishings,0,"Low Volume, High Volatility"
Eldon File Chest Portable File,79.4,-0.32918739635157546,11.460402843414073,79.39920600793992,Office Supplies,Storage,1,Declining Demand
Eldon Fold 'N Roll Cart System,301.96799999999996,0.8282185740998966,24.71043725385279,60.39347921304157,Office Supplies,Storage,1,Declining Demand
Eldon Gobal File Keepers,348.22,3.037539901519057,25.401274077472284,58.03656993905011,Office Supplies,Storage,1,Declining Demand
Eldon Image Series Black Desk Accessories,48.852,0.12814057762474948,3.497256982873195,9.770380459239082,Furniture,Furnishings,0,"Low Volume, High Volatility"
"Eldon Image Series Desk Accessories, Burgundy",111.18799999999999,0.7445430222273405,6.5105290951881,13.898482626896715,Furniture,Furnishings,0,"Low Volume, High Volatility"
"Eldon Image Series Desk Accessories, Ebony",180.31,48.804682819398,14.083374911286143,36.06192787614425,Furniture,Furnishings,1,Declining Demand
"Eldon ImÃ ge Series Desk Accessories, Clear",53.46,17.494455556594072,4.550211210903267,17.819940600198,Furniture,Furnishings,0,"Low Volume, High Volatility"
Eldon Mobile Mega Data Cart  Mega Stackable  Add-On Trays,709.5,-0.17658861123091663,48.20340725244099,118.24980291699515,Office Supplies,Storage,1,Declining Demand
Eldon Pizzaz Desk Accessories,37.464,0.04250648581462676,2.7761370528434313,9.365976585058538,Furniture,Furnishings,0,"Low Volume, High Volatility"
Eldon Portable Mobile Manager,899.304,0.25734139784044946,50.85927053718396,99.92255564160484,Office Supplies,Storage,1,Declining Demand
Eldon ProFile File 'N Store Portable File Tub Letter/Legal Size Black,614.0579999999999,35.38811126113824,42.73267326542507,87.72244611079125,Office Supplies,Storage,1,Declining Demand
Eldon Radial Chair Mat for Low to Medium Pile Carpets,775.6120000000001,74.48728840828605,48.916368087650625,129.268451219248,Furniture,Furnishings,1,Declining Demand
"Eldon Regeneration Recycled Desk Accessories, Black",39.688,7.941841262537282,3.299244216053598,13.229289235702549,Furniture,Furnishings,0,"Low Volume, High Volatility"
"Eldon Regeneration Recycled Desk Accessories, Smoke",33.756,-0.37070791485733406,2.3640573354101173,6.751186497627005,Furniture,Furnishings,0,"Low Volume, High Volatility"
Eldon Shelf Savers Cubes and Bins,300.14,1.4011803412381463,17.457399211421798,37.51745310318362,Office Supplies,Storage,1,Declining Demand
Eldon Simplefile Box Office,345.832,0.2629352065065875,19.679338701194002,43.228945963817544,Office Supplies,Storage,1,Declining Demand
"Eldon Spacemaker Box, Quick-Snap Lid, Clear",50.768,1.6706425282715787,3.2951657520272533,8.461319231134615,Office Supplies,Art,0,"Low Volume, High Volatility"
"Eldon Stackable Tray, Side-Load, Legal, Smoke",155.38,30.34306008714876,11.07276896664301,31.075937848124305,Furniture,Furnishings,0,"Low Volume, High Volatility"
Eldon Wave Desk Accessories,266.73,1.8134874044943743,15.102574265033464,19.05212924847911,Furniture,Furnishings,1,Declining Demand
Electrix 20W Halogen Replacement Bulb for Zoom-In Desk Lamp,155.44,9.823674340379595,16.08910498725085,38.859902850242875,Furniture,Furnishings,1,Declining Demand
"Electrix Architect's Clamp-On Swing Arm Lamp, Black",2318.036,613.3319002100917,198.05792566691764,579.507551231122,Furniture,Furnishings,2,"High Volume, Stable Demand"
Electrix Fluorescent Magnifier Lamps & Weighted Base,463.79600000000005,105.0821423508515,49.92398740716937,231.89684051579744,Furniture,Furnishings,1,Declining Demand
Electrix Halogen Magnifier Lamp,2111.916,0.2533839561668723,157.54025225785344,422.3823552352896,Furniture,Furnishings,3,Growing Demand
"Electrix Incandescent Magnifying Lamp, Black",117.28,-0.3305151617630481,13.296992034408403,58.63970680146599,Furniture,Furnishings,1,Declining Demand
"Elite 5"" Scissors",179.14,7.264272284359727,10.055497481971196,25.591392012297124,Office Supplies,Supplies,0,"Low Volume, High Volatility"
Embossed Ink Jet Note Cards,284.382,94.4618346917465,23.541338041677943,71.09532226169435,Office Supplies,Paper,1,Declining Demand
Enermax Acrylux Wireless Keyboard,2450.16,0.6382200958061036,169.4212525792792,408.3593194011343,Technology,Accessories,3,Growing Demand
Enermax Aurora Lite Keyboard,1641.1499999999999,181.9220755972858,131.86465282841536,328.2293435413129,Technology,Accessories,3,Growing Demand
Enermax Briskie RF Wireless Keyboard and Mouse Combo,407.092,114.59926509766755,31.097006070457958,101.77274556813609,Technology,Accessories,1,Declining Demand
Epson Perfection V600 Photo Scanner,206.991,-0.33173069988605275,29.876577392457456,206.9889301106989,Technology,Machines,1,Declining Demand
Epson TM-T88V Direct Thermal Printer - Monochrome - Desktop,1212.705,217.33226115104063,122.82483126780225,606.3494682526587,Technology,Machines,3,Growing Demand
"Epson WorkForce WF-2530 All-in-One Printer, Copier Scanner",279.96,-0.33214692482915714,40.408745340581916,139.97930010349947,Technology,Machines,1,Declining Demand
Eureka Disposable Bags for Sanitaire Vibra Groomer I Upright Vac,1.624,0.5413333333333333,0.23440420929098807,1.6239837601623983,Office Supplies,Appliances,0,"Low Volume, High Volatility"
"Eureka Hand Vacuum, Bagless",197.72,65.57501073537306,28.5384238060432,197.7180228197718,Office Supplies,Appliances,1,Declining Demand
"Eureka Recycled Copy Paper 8 1/2"" x 11"", Ream",99.792,17.58768639604155,6.954755397445541,19.958360083279835,Office Supplies,Paper,0,"Low Volume, High Volatility"
Eureka Sanitaire  Commercial Upright,1519.8000000000002,220.31420629712534,147.3740575724293,506.5983113389623,Office Supplies,Appliances,3,Growing Demand
"Eureka Sanitaire  Multi-Pro Heavy-Duty Upright, Disposable Bags",83.904,3.5248140608140606,6.954709067442431,16.780766438467122,Office Supplies,Appliances,0,"Low Volume, High Volatility"
Eureka The Boss Cordless Rechargeable Stick Vac,948.228,0.7398265994193082,56.80422458461672,158.03773660377232,Office Supplies,Appliances,1,Declining Demand
"Eureka The Boss Lite 10-Amp Upright Vacuum, Blue",1042.08,54.59943466402182,78.85242040835094,260.51934870162825,Office Supplies,Appliances,3,Growing Demand
"Eureka The Boss Plus 12-Amp Hard Box Upright Vacuum, Red",1674.4,174.4054110468376,112.28343581697725,279.0662015563308,Office Supplies,Appliances,3,Growing Demand
Euro Pro Shark Stick Mini Vacuum,170.744,16.751289945899618,14.222487006585112,56.914476951743495,Office Supplies,Appliances,1,Declining Demand
Euro-Pro Shark Turbo Vacuum,693.952,1.4802206795461759,42.80010595599001,115.6584739025435,Office Supplies,Appliances,1,Declining Demand
"Executive Impressions 10"" Spectator Wall Clock",258.72,0.5849803537563304,16.799851063169605,51.74389651220699,Furniture,Furnishings,1,Declining Demand
"Executive Impressions 12"" Wall Clock",176.7,11.775477668743614,11.006781635824499,29.44995091674847,Furniture,Furnishings,0,"Low Volume, High Volatility"
"Executive Impressions 13"" Chairman Wall Clock",253.8,33.510987814363496,20.91469100895349,84.59971800094,Furniture,Furnishings,1,Declining Demand
"Executive Impressions 13"" Clairmont Wall Clock",315.372,0.2899774140387242,17.507383695203114,39.4214507231866,Furniture,Furnishings,1,Declining Demand
"Executive Impressions 13-1/2"" Indoor/Outdoor Wall Clock",56.099999999999994,5.908680555555556,5.9838134944339805,28.04985975070124,Furniture,Furnishings,0,"Low Volume, High Volatility"
"Executive Impressions 14""",377.90999999999997,80.87784276197692,38.50064482224582,94.47726380684048,Furniture,Furnishings,1,Declining Demand
"Executive Impressions 14"" Contract Wall Clock",346.788,0.5245300221163631,19.317171404869462,49.541072084182744,Furniture,Furnishings,1,Declining Demand
"Executive Impressions 14"" Contract Wall Clock with Quartz Movement",97.812,17.403465708271614,9.91861681867712,48.90575547122264,Furniture,Furnishings,0,"Low Volume, High Volatility"
"Executive Impressions 14"" Two-Color Numerals Wall Clock",308.99199999999996,102.66555350906627,20.382546147647815,51.498580835698604,Furniture,Furnishings,1,Declining Demand
"Executive Impressions 16-1/2"" Circular Wall Clock",58.784,10.634124687474797,5.960986086258496,29.391853040734794,Furniture,Furnishings,0,"Low Volume, High Volatility"
"Executive Impressions 8-1/2"" Career Panel/Partition Cubicle Clock",66.56,21.85826721926189,6.936283060475219,33.279833600832,Furniture,Furnishings,0,"Low Volume, High Volatility"
Executive Impressions Supervisor Wall Clock,867.2599999999999,288.75820947922756,82.55345891327691,216.8144579638551,Furniture,Furnishings,3,Growing Demand
Faber Castell Col-Erase Pencils,37.164,1.2312527932583477,3.0326277524790908,7.432785134429732,Office Supplies,Art,0,"Low Volume, High Volatility"
Fashion Color Clasp Envelopes,77.904,15.907699079896735,7.5459938138258424,25.96791344028853,Office Supplies,Envelopes,0,"Low Volume, High Volatility"
Fellowes 8 Outlet Superior Workstation Surge Protector,759.1220000000001,-0.18550255910577895,50.29514913031653,151.82409635180733,Office Supplies,Appliances,1,Declining Demand
Fellowes 8 Outlet Superior Workstation Surge Protector w/o Phone/Fax/Modem Protection,665.6759999999999,221.5611270544238,44.37289928836428,133.13493373013253,Office Supplies,Appliances,1,Declining Demand
Fellowes Advanced 8 Outlet Surge Suppressor with Phone/Fax Protection,244.288,0.809304314405796,21.11293030180979,81.42906190312699,Office Supplies,Appliances,1,Declining Demand
Fellowes Advanced Computer Series Surge Protectors,386.75399999999996,-0.13119489052433006,23.54139195131246,64.45889256851238,Office Supplies,Appliances,1,Declining Demand
Fellowes Bankers Box Recycled Super Stor/Drawer,1187.56,150.47852028552592,69.57361716130475,169.6511862125911,Office Supplies,Storage,3,Growing Demand
Fellowes Bankers Box Staxonsteel Drawer File/Stacking System,2612.196,152.0882525516699,138.30941824002304,326.5240918448852,Office Supplies,Storage,3,Growing Demand
Fellowes Bankers Box Stor/Drawer Steel Plus,1426.308,0.255010676959845,61.90601396918712,118.85890095091588,Office Supplies,Storage,1,Declining Demand
Fellowes Bases and Tops For Staxonsteel/High-Stak Systems,858.8820000000001,1.1257283196111085,44.44425229508479,85.8881141118859,Office Supplies,Storage,1,Declining Demand
Fellowes Basic Home/Office Series Surge Protectors,436.12800000000004,1.797684570822519,25.497436393455285,48.45861282376354,Office Supplies,Appliances,1,Declining Demand
Fellowes Binding Cases,271.44,0.7677592432370038,20.68228659320348,54.28789142421716,Office Supplies,Binders,1,Declining Demand
Fellowes Black Plastic Comb Bindings,102.256,0.9462884539685613,6.073903607686,11.361765153594273,Office Supplies,Binders,0,"Low Volume, High Volatility"
Fellowes Command Center 5-outlet power strip,664.832,109.26639258186026,56.01154033876026,166.20758448103882,Office Supplies,Appliances,1,Declining Demand
Fellowes Desktop Hanging File Manager,201.45000000000002,-0.03638092288645126,14.959184349742285,50.362374094064776,Office Supplies,Storage,1,Declining Demand
Fellowes Econo/Stor Drawers,581.58,193.52723883415152,62.033266525720414,290.78854605726974,Office Supplies,Storage,3,Growing Demand
Fellowes High-Stak Drawer Files,3946.656,1.3887056032489469,196.309063644821,493.33138333577085,Office Supplies,Storage,3,Growing Demand
